#Sun Feb  9 11:36:29 2025
# Copy this file into $DB_DIR/gemped to use these pedestals for analysis
# format = crate, slot, mpd, adc_ch, CM mean, CM RMS
          58          11           0           0         388.11         11.777
          58          11           0           1         463.55         12.268
          58          11           0           2         504.78         14.116
          58          11           0           3         554.78         14.182
          58          11           0           4         517.74         12.949
          58          11           0           5         480.64         12.579
          58          11           0           6         541.24          13.08
          58          11           0           7            491         16.424
          58          11           0           8         420.79         10.224
          58          11           0           9         498.96         11.183
          58          11           0          10         497.64         11.294
          58          11           0          11         522.19         11.348
          58          11           0          12         416.44         7.9224
          58          11           0          13         480.59         9.9515
          58          11           0          14         532.86         9.2538
          58          11           1           0         568.28         6.4669
          58          11           1           1         541.39         9.1184
          58          11           1           2         434.38         13.572
          58          11           1           4          514.1         11.985
          58          11           1           5         622.83         13.268
          58          11           1           6            530         10.164
          58          11           1           7         547.36         11.069
          58          11           1           8         534.71         11.115
          58          11           1           9         399.06          10.11
          58          11           1          10         490.17         8.6436
          58          11           1          11         407.12         7.9345
          58          11           1          12         593.28         7.6136
          58          11           1          13          509.7         8.6857
          58          11           1          14         284.52         7.3267
          58          11           2           3         428.48         9.4814
          58          11           2           2         471.87          10.08
          58          11           2           1         564.02         11.291
          58          11           2           0          445.2         12.078
          58          11           2           7         342.25         14.393
          58          11           2           6         421.06         16.745
          58          11           2           5         525.84         18.562
          58          11           2           4         544.68         13.282
          58          11           2          14         573.35         11.661
          58          11           2          13         529.84         11.805
          58          11           2          12          461.8         11.111
          58          11           2          11         570.67         10.544
          58          11           2          10         582.64          9.499
          58          11           2           9         605.95         10.571
          58          11           2           8         517.98          11.53
          58          11           3           3         598.29         13.471
          58          11           3           2         549.79         13.187
          58          11           3           1          565.6         12.591
          58          11           3           0         512.77         12.752
          58          11           3           7            565         12.817
          58          11           3           6         499.27         11.155
          58          11           3           5         485.83         12.541
          58          11           3           4         503.45         10.841
          58          11           3          13         475.64         7.4839
          58          11           3          12         430.68         12.341
          58          11           3          11         529.08         11.021
          58          11           3          10          482.9         10.139
          58          11           3           9         490.53         9.8322
          58          11           3           8         595.09         9.0183
          58          11           4           0         385.68         15.387
          58          11           4           1         342.06         15.755
          58          11           4           2         495.72         15.521
          58          11           4           3         551.11         13.869
          58          11           4           4         636.67         14.359
          58          11           4           5         403.53         16.636
          58          11           4           6         390.04         15.437
          58          11           4           7         530.52         14.893
          58          11           4           8         555.92         12.371
          58          11           4           9         460.91         14.018
          58          11           4          10         552.71         12.024
          58          11           4          11         504.43         17.018
          58          11           4          12         344.28         16.361
          58          11           4          13         477.39         15.618
          58          11           4          14         453.31         21.245
          58          11           5           0         550.55         15.751
          58          11           5           1         632.04         16.456
          58          11           5           2         648.51         16.746
          58          11           5           4         419.22          15.04
          58          11           5           5         496.18          12.88
          58          11           5           6         531.59          18.17
          58          11           5           7         541.74          11.45
          58          11           5           8         509.26         13.915
          58          11           5           9         463.24         12.199
          58          11           5          10         497.09          11.61
          58          11           5          11         544.98         35.865
          58          11           5          12         537.23          8.934
          58          11           5          13         495.23         48.358
          58          11           5          14         468.86         22.113
          58          11           6           3         560.21         7.2593
