#Fri Jan 31 18:07:11 2025
# Copy this file into $DB_DIR/gemped to use these pedestals for analysis
# format = crate, slot, mpd, adc_ch, CM mean, CM RMS
          58          11          12           0         543.58         10.658
          58          11          12           1         661.76         9.8472
          58          11          12           2         599.66         9.4732
          58          11          12           3         638.34         11.038
          58          11          12           4          740.1         11.033
          58          11          12           5         697.79         10.664
          58          11          12           6         644.51         9.1157
          58          11          12           7         709.13         9.1325
          58          11          12           8         628.96         9.0488
          58          11          12           9         515.04         8.1468
          58          11          12          10         465.95         9.8293
          58          11          12          11         637.28         12.254
          58          11          16          10         530.55          11.45
          58          11          16          11         602.19         10.522
          58          11          16          12         574.77         10.226
          58          11          16          13         587.76         11.548
          58          11          16          14         409.74         11.321
          58          11          17           0         443.69         11.975
          58          11          17           1         543.81         10.374
          58          11          17           2         580.68         11.375
          58          11          17           3         538.97         10.983
          58          11          17           4         523.99          10.92
          58          11          13           0         499.72         12.368
          58          11          13           1         450.77         8.0257
          58          11          13           2         548.45         10.959
          58          11          13           3          613.8         6.8028
          58          11          13           4         378.51         7.4701
          58          11          13           5         530.13         7.9823
          58          11          13           6         554.94         9.2134
          58          11          13           7         620.25         8.3957
          58          11          13           8         431.98          8.582
          58          11          13           9         525.61         9.1897
          58          11          13          10         412.79         8.9528
          58          11          13          11         487.68         9.9219
          58          11          16           5         483.96         9.5092
          58          11          16           6          538.1         10.135
          58          11          16           7         588.15         9.9623
          58          11          16           8         396.47         9.0482
          58          11          16           9         609.02         9.2695
          58          11          17           5         632.23         10.932
          58          11          17           6         599.27         8.0357
          58          11          17           7         610.74         10.303
          58          11          17           8         644.49         9.1112
          58          11          17           9         564.91          9.145
          58          11          14           0         355.88         9.2753
          58          11          14           1         435.11         7.2003
          58          11          14           2         340.66         12.061
          58          11          14           3         420.19         8.3614
          58          11          14           4         421.74         7.2314
          58          11          14           5         469.55         7.8348
          58          11          14           6         519.08         9.9584
          58          11          14           7         549.06         7.8922
          58          11          14           8         585.57         8.8369
          58          11          14           9         396.06         7.9172
          58          11          14          10          445.8         7.4664
          58          11          14          11         407.83         10.494
          58          11          16           0         616.94           9.89
          58          11          16           1         526.22          9.617
          58          11          16           2         413.85         10.577
          58          11          16           3         529.13         8.7054
          58          11          16           4         427.02          8.924
          58          11          17          10         434.91         11.797
          58          11          17          11         343.12         10.171
          58          11          17          12         279.94         9.1429
          58          11          17          13         486.86         9.8146
          58          11          17          14         420.71         10.869
          58          11          15           0         650.11         11.674
          58          11          15           1         551.74         7.7946
          58          11          15           2         581.69          10.01
          58          11          15           3          521.2         7.3858
          58          11          15           4         624.86         8.9973
          58          11          15           5         570.55         8.0503
          58          11          15           6         635.77         8.7167
          58          11          15           7         520.23         7.6508
          58          11          15           8         453.32         7.4448
          58          11          15           9          705.3          8.773
          58          11          15          10         479.94         7.7723
          58          11          15          11         512.63         9.6131
          58          11          18           0         579.76         11.674
          58          11          18           1         432.89         9.9087
          58          11          18           2              0              0
          58          11          18           3         539.58         10.395
          58          11          18           4         502.56          10.14
          58          11          18           8         572.41         10.527
          58          11          18           9         484.63         9.6639
          58          11          18          10         506.56         9.9777
          58          11          18          11         579.88         11.454
          58          11          18          12         465.55          9.059
          58          11          19           0         429.24         13.217
          58          11          19           1         502.79         10.175
          58          11          19           2         519.99         11.191
          58          11          19           3         509.23           13.5
          58          11          19           4            537         9.8543
          58          11          19           5         623.45         9.9508
          58          11          19           6         710.86         11.265
          58          11          19           7         554.45         9.4914
          58          11          19           8         538.71         11.391
          58          11          19           9         533.27         13.391
          58          11          19          10         529.68         9.8435
          58          11          19          11         649.66         13.753
          20          11          15          10         556.37         19.964
          20          11          15          11         580.71         14.231
          20          11          15          12         417.96          13.18
          20          11          15          13         407.77         14.009
          20          11          15          14         505.11         11.051
          58          11          20           0         460.75         11.624
          58          11          20           1         537.51         11.335
          58          11          20           2         376.59         12.967
          58          11          20           3         358.06         12.452
          58          11          20           4         462.07         10.726
          20          11          12           0         611.65         11.215
          20          11          12           1         605.65         10.656
          20          11          12           2         542.22         10.263
          20          11          12           3         660.25         10.995
          20          11          12           4         563.73         9.7604
          20          11          12           5         573.47         10.521
          20          11          12           6         619.04         10.285
          20          11          12           7         589.87         10.768
          20          11          12           8         541.77         10.025
          20          11          12           9         484.72         9.5958
          20          11          12          10          580.3         9.5495
          20          11          12          11         479.69         11.349
          20          11          15           5         615.33         16.054
          20          11          15           6         579.49         13.622
          20          11          15           7         459.31         13.211
          20          11          15           8         584.46         12.845
          20          11          15           9         563.53         14.424
          58          11          20           5         414.45         12.219
