#Fri Jan 31 18:07:11 2025
# Copy this file into $DB_DIR/gemped to use these pedestals for analysis
# format = crate, slot, mpd, adc_ch, CM mean, CM RMS
          58          11           0           0         383.94          11.08
          58          11           0           1         459.87         12.995
          58          11           0           2         502.03         13.606
          58          11           0           3         552.33         14.593
          58          11           0           4         515.51          13.15
          58          11           0           5         478.07         12.167
          58          11           0           6         540.68         12.696
          58          11           0           7         488.34         15.843
          58          11           0           8         418.02         9.6893
          58          11           0           9         497.27         11.706
          58          11           0          10         495.39         14.019
          58          11           0          11         520.59         13.981
          58          11           0          12         414.48         8.3082
          58          11           0          13         478.87          9.108
          58          11           0          14          529.8         9.3673
          58          11           1           0         566.15         6.0572
          58          11           1           1         537.54         8.5935
          58          11           1           2         434.25         11.487
          58          11           1           4          504.4         12.051
          58          11           1           5         613.73         11.753
          58          11           1           6         520.05         15.446
          58          11           1           7         538.14         11.857
          58          11           1           8         531.84         11.976
          58          11           1           9         400.04          11.11
          58          11           1          10         489.88         9.8515
          58          11           1          11         402.83         9.3294
          58          11           1          12         594.29          7.489
          58          11           1          13         510.04         9.7382
          58          11           1          14         281.85         7.2795
          58          11           2           3         427.18         10.938
          58          11           2           2         470.82         8.8433
          58          11           2           1         561.06         10.803
          58          11           2           0         443.69         13.154
          58          11           2           7         340.79         13.169
          58          11           2           6         420.77          14.35
          58          11           2           5         527.19         15.498
          58          11           2           4         545.36         11.715
          58          11           2          14         571.83         10.981
          58          11           2          13         528.59         11.409
          58          11           2          12         464.28         10.543
          58          11           2          11         567.13         11.147
          58          11           2          10         581.55         9.3254
          58          11           2           9         601.72         10.425
          58          11           2           8         513.31         10.556
          58          11           3           3         592.05         15.932
          58          11           3           2         545.46          12.36
          58          11           3           1          560.7         12.682
          58          11           3           0         509.03         14.331
          58          11           3           7          560.3         13.303
          58          11           3           6          495.3         11.492
          58          11           3           5         481.54         13.066
          58          11           3           4          498.4         11.517
          58          11           3          13         477.61         7.1743
          58          11           3          12         430.21         11.569
          58          11           3          11         528.38         12.369
          58          11           3          10         486.26          15.87
          58          11           3           9         490.37          9.692
          58          11           3           8         594.63         7.8751
          58          11           4           0         378.89         14.517
          58          11           4           1         339.21         15.205
          58          11           4           2         491.87         16.348
          58          11           4           3          545.8         15.812
          58          11           4           4         632.47          15.09
          58          11           4           5         400.11         16.328
          58          11           4           6         388.48           15.4
          58          11           4           7         527.69         15.947
          58          11           4           8         551.28         11.961
          58          11           4           9          457.3         12.524
          58          11           4          10         549.32         12.477
          58          11           4          11         501.05         18.778
          58          11           4          12         340.72          14.04
          58          11           4          13         474.32         13.856
          58          11           4          14         456.04         19.679
          58          11           5           0          544.4         14.484
          58          11           5           1         626.56         14.954
          58          11           5           2         645.11         15.464
          58          11           5           4         415.76         12.172
          58          11           5           5         494.26          10.81
          58          11           5           6         529.26          10.08
          58          11           5           7         539.89         11.301
          58          11           5           8         507.84         9.9396
          58          11           5           9         462.74         10.989
          58          11           5          10         495.89         9.4145
          58          11           5          11         540.98          10.31
          58          11           5          12         534.62         8.9841
          58          11           5          13          486.4         7.0496
          58          11           5          14         463.89         8.2302
          58          11           6           3         557.65         7.4454
          58          11           6           2         478.26          9.376
          58          11           6           1          586.1         13.753
          58          11           6           0         530.66         15.362
          58          11           6           7         523.83         15.645
          58          11           6           6         392.49         18.335
          58          11           6           5         458.03         18.761
          58          11           6           4         565.15         15.375
          58          11           6          14         472.61         12.411
          58          11           6          13         487.45         11.917
          58          11           6          12          469.7         13.214
          58          11           6          11         463.17         11.867
          58          11           6          10         497.78         13.786
          58          11           6           9         549.17         17.925
          58          11           6           8          553.6         14.862
          58          11           7           3         535.83         18.024
          58          11           7           2         478.28         14.255
          58          11           7           1         498.67         15.483
          58          11           7           0         495.55         14.387
          58          11           7           7              0              0
          58          11           7           6         502.79         14.494
          58          11           7           5         564.52         20.201
          58          11           7           4         505.28         19.595
          58          11           7          13         360.89          7.407
          58          11           7          12         309.88         12.272
          58          11           7          11         581.01         11.673
          58          11           7          10         458.86         11.366
          58          11           7           9         439.16         15.314
          58          11           7           8         618.62         11.398
          58          11           8           0         501.09         8.3558
          58          11           8           1         545.62         17.844
          58          11           8           2         579.47         9.1592
          58          11           8           3         570.07         14.071
          58          11           8           4         475.55         9.9726
          58          11           8           5         269.43         13.775
          58          11           8           6         597.31         10.785
          58          11           8           7         496.51         8.8306
          58          11           8           8         463.89         11.661
          58          11           8           9         544.38         14.574
          58          11           8          10         527.64         12.254
          58          11           8          11          546.7         9.1775
          58          11           8          12         457.05             13
          58          11           8          13         423.84         12.626
          58          11           8          14         580.15         16.356
          58          11           9           0         335.17         10.358
          58          11           9           1         479.01         13.874
          58          11           9           2         535.39         9.8237
          58          11           9           3          360.6         9.7511
          58          11           9           4         351.36         16.707
          58          11           9           5         397.31          14.12
          58          11           9           6         510.55         11.629
          58          11           9           7         507.49         12.635
          58          11           9           8         476.86         11.216
          58          11           9           9         582.81         11.492
          58          11           9          10         321.83          9.579
          58          11           9          11         414.51         8.7143
          58          11           9          12         378.62         14.246
          58          11           9          13         467.47         12.785
          58          11           9          14         481.96         9.5848
          58          11          10           0         437.46         7.8384
          58          11          10           1         604.86         8.8755
          58          11          10           2         484.38         8.5305
          58          11          10           3         407.54         6.1255
          58          11          10           4         567.34         11.004
          58          11          10           5         499.31         11.657
          58          11          10           6         485.38         10.944
          58          11          10           7         509.99         10.071
          58          11          10           8         528.45         9.8556
          58          11          10           9         392.62         9.7104
          58          11          10          10         466.52         10.285
          58          11          10          11         569.92         10.443
          58          11          10          12         500.32         9.1704
          58          11          10          13         429.31         8.6326
          58          11          10          14         532.22         8.3395
          58          11          11           0         324.21         10.132
          58          11          11           1          476.1         11.073
          58          11          11           2          322.1         8.9242
          58          11          11           3         487.63          12.96
          58          11          11           4         294.51          10.99
          58          11          11           5         562.07         12.641
          58          11          11           6         348.75         11.596
          58          11          11           7         508.56         9.9818
          58          11          11           8         487.27         8.4837
          58          11          11           9         427.91         8.4449
          58          11          11          10         517.72         9.6048
          58          11          11          11         347.53         11.025
          58          11          11          12         527.65         8.5749
          58          11          11          13         513.55         7.9521
          20          11           0           0         462.51         5.3267
          20          11           0           1         494.83          9.212
          20          11           0           2         450.51         7.9227
          20          11           0           3         506.06         9.8071
          20          11           0           4         560.23         11.045
          20          11           0           5         541.39         10.956
